participant_id,puzzle_id,window_start,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,temporal_label,temporal_confidence,disagreement_type,disagreement_intensity,dominant_tension,n_contradictions,n_constructive,confidence_spread
1,Hub Puzzle: Cooking Pot,940.007504,focused,0.435,inactive,0.698,stalled,0.7,looping,0.65,contradictory,0.567,focused_but_idle,1,2,0.109
1,Hub Puzzle: Cooking Pot,945.003862,focused,0.427,inactive,0.672,stalled,0.7,looping,0.65,contradictory,0.549,focused_but_idle,1,2,0.108
1,Hub Puzzle: Cooking Pot,950.004068,searching,0.366,inactive,0.628,stalled,0.7,looping,0.65,contradictory,0.497,scanning_but_passive,2,2,0.13
1,Hub Puzzle: Cooking Pot,955.002398,searching,0.438,inactive,0.672,stalled,0.7,looping,0.65,contradictory,0.555,scanning_but_passive,2,2,0.104
1,Hub Puzzle: Cooking Pot,960.0114422,searching,0.833,inactive,0.581,stalled,0.7,looping,0.85,contradictory,0.707,scanning_but_passive,2,2,0.109
1,Hub Puzzle: Cooking Pot,965.0029039,searching,0.422,inactive,0.648,stalled,0.525,looping,0.85,contradictory,0.762,pop_says_solving_but_stalled,2,1,0.159
1,Hub Puzzle: Cooking Pot,970.0028791,searching,0.18,inactive,0.668,stalled,0.7,looping,0.85,contradictory,0.424,scanning_but_passive,2,2,0.252
1,Hub Puzzle: Cooking Pot,975.0033867,searching,0.491,inactive,0.617,stalled,0.7,looping,0.85,contradictory,0.554,scanning_but_passive,2,1,0.13
1,Hub Puzzle: Cooking Pot,980.0019206,searching,0.359,inactive,0.647,stalled,0.7,looping,0.85,contradictory,0.503,scanning_but_passive,2,2,0.178
1,Hub Puzzle: Cooking Pot,985.0227794,locked,0.664,inactive,0.694,stalled,0.7,looping,0.65,constructive,0.303,passive_and_stuck,0,3,0.021
1,Hub Puzzle: Cooking Pot,990.0232672,focused,0.596,inactive,0.685,stalled,0.7,looping,0.65,contradictory,0.641,focused_but_idle,1,1,0.04
1,Hub Puzzle: Cooking Pot,995.0139534,focused,0.483,inactive,0.751,stalled,0.7,looping,0.65,contradictory,0.617,focused_but_idle,2,1,0.101
1,Hub Puzzle: Cooking Pot,1000.0027076,searching,0.368,inactive,0.638,stalled,0.7,looping,0.65,contradictory,0.503,scanning_but_passive,2,2,0.13
1,Hub Puzzle: Cooking Pot,1005.0054043,searching,0.715,inactive,0.592,stalled,0.7,looping,0.65,contradictory,0.653,scanning_but_passive,2,2,0.048
1,Transition,1010.0015963,searching,0.55,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.659,scattered_but_progressing,1,1,0.135
1,Transition,1015.0071424,searching,0.586,inactive,0.633,stalled,0.7,transient,0.4,contradictory,0.609,scanning_but_passive,2,1,0.111
1,Transition,1020.0108696,searching,0.445,inactive,0.653,stalled,0.7,transient,0.4,contradictory,0.549,scanning_but_passive,2,1,0.129
1,Transition,1025.01013,focused,0.182,inactive,0.693,stalled,0.7,looping,0.65,contradictory,0.438,focused_but_idle,1,2,0.217
1,Transition,1030.0024426,focused,0.43,inactive,0.738,stalled,0.7,looping,0.65,contradictory,0.584,focused_but_idle,1,2,0.119
2,Transition,0.1291099,searching,0.95,active,0.372,progressing,0.9,transient,0.5,contradictory,0.925,scattered_but_progressing,1,2,0.249
2,Transition,5.0117302,focused,0.37,hesitant,0.337,progressing,0.9,transient,0.4,constructive,0.365,focused_progress,0,2,0.231
2,Transition,10.0083018,searching,0.934,hesitant,0.65,progressing,0.633,transient,0.4,contradictory,0.784,scattered_but_progressing,1,1,0.189
2,Transition,15.0043826,searching,0.858,inactive,0.598,stalled,0.7,transient,0.4,contradictory,0.728,scanning_but_passive,2,2,0.166
2,Transition,20.0052482,searching,0.806,active,0.635,progressing,0.9,transient,0.4,contradictory,0.853,scattered_but_progressing,1,2,0.19
2,Transition,25.0125602,searching,0.95,inactive,0.399,stalled,0.7,transient,0.4,contradictory,0.674,scanning_but_passive,2,2,0.23
2,Transition,30.0112828,searching,0.894,inactive,0.495,stalled,0.7,transient,0.4,contradictory,0.695,scanning_but_passive,2,2,0.191
2,Transition,35.0068611,searching,0.658,inactive,0.537,stalled,0.7,looping,0.85,contradictory,0.598,scanning_but_passive,2,1,0.112
2,Transition,40.0061239,searching,0.901,inactive,0.529,stalled,0.7,looping,0.85,contradictory,0.715,scanning_but_passive,2,2,0.145
2,Transition,45.000213,searching,0.918,inactive,0.541,stalled,0.7,looping,0.85,contradictory,0.73,scanning_but_passive,2,2,0.145
2,Transition,50.0100673,searching,0.469,hesitant,0.65,progressing,0.9,transient,0.4,contradictory,0.684,scattered_but_progressing,1,1,0.193
2,Transition,55.0133513,searching,0.95,active,0.512,progressing,0.9,transient,0.4,contradictory,0.925,scattered_but_progressing,1,2,0.238
2,Transition,60.0091657,searching,0.95,hesitant,0.85,progressing,0.752,persistent,0.75,contradictory,0.851,scattered_but_progressing,1,1,0.082
2,Transition,65.0116017,searching,0.932,hesitant,0.85,progressing,0.736,persistent,0.75,contradictory,0.834,scattered_but_progressing,1,1,0.08
2,Transition,70.0094681,searching,0.407,hesitant,0.85,progressing,0.72,persistent,0.75,contradictory,0.564,scattered_but_progressing,2,0,0.166
2,Transition,75.0108315,searching,0.584,hesitant,0.488,progressing,0.838,persistent,0.75,contradictory,0.711,scattered_but_progressing,2,0,0.137
2,Transition,80.0063149,focused,0.462,hesitant,0.637,progressing,0.555,transient,0.4,constructive,0.491,focused_progress,0,1,0.09
2,Transition,85.0044891,focused,0.483,hesitant,0.637,progressing,0.539,transient,0.4,constructive,0.489,focused_progress,0,1,0.086
2,Transition,90.0022451,focused,0.5,inactive,0.942,stalled,0.779,transient,0.4,contradictory,0.721,focused_but_idle,1,2,0.216
2,Transition,95.0027137,focused,0.364,hesitant,0.637,progressing,0.507,transient,0.4,constructive,0.565,focused_progress,0,1,0.106
2,Transition,100.0022533,searching,0.169,inactive,0.941,stalled,0.801,transient,0.4,contradictory,0.555,scanning_but_passive,2,2,0.308
2,Transition,105.0109438,searching,0.187,hesitant,0.65,progressing,0.742,transient,0.4,contradictory,0.465,scattered_but_progressing,2,0,0.217
2,Transition,110.002881,searching,0.95,active,0.501,progressing,0.726,transient,0.4,contradictory,0.838,scattered_but_progressing,1,2,0.212
2,Transition,115.0056841,focused,0.605,hesitant,0.488,progressing,0.71,transient,0.4,constructive,0.343,focused_progress,0,1,0.117
2,Transition,120.0099642,searching,0.479,hesitant,0.488,progressing,0.694,transient,0.4,contradictory,0.587,scattered_but_progressing,1,0,0.109
2,Transition,125.011006,focused,0.905,hesitant,0.85,progressing,0.409,transient,0.4,constructive,0.343,focused_progress,0,1,0.237
2,Transition,130.0104085,locked,0.604,inactive,0.945,stalled,0.87,transient,0.4,constructive,0.093,passive_and_stuck,0,3,0.217
2,Transition,135.0089626,focused,0.942,hesitant,0.488,progressing,0.647,transient,0.4,constructive,0.206,focused_progress,0,1,0.206
2,Transition,140.0086657,focused,0.95,hesitant,0.85,progressing,0.373,transient,0.4,constructive,0.339,focused_progress,0,1,0.259
2,Transition,145.0068084,focused,0.857,hesitant,0.488,progressing,0.615,persistent,0.75,constructive,0.264,focused_progress,0,1,0.139
2,Transition,150.0038907,locked,0.665,inactive,0.95,stalled,0.915,transient,0.4,constructive,0.068,passive_and_stuck,0,3,0.221
2,Transition,155.004504,locked,0.665,inactive,0.95,stalled,0.926,transient,0.4,constructive,0.062,passive_and_stuck,0,3,0.224
2,Transition,160.0024341,focused,0.665,hesitant,0.85,stalled,0.538,looping,0.65,unstructured,1.0,none,0,0,0.112
2,Transition,165.0123779,focused,0.665,hesitant,0.7,stalled,0.549,looping,0.65,unstructured,1.0,none,0,0,0.056
2,Transition,170.0109751,locked,0.665,inactive,0.95,stalled,0.95,looping,0.65,constructive,0.05,passive_and_stuck,0,3,0.146
2,Transition,175.0091649,locked,0.597,hesitant,0.637,stalled,0.55,looping,0.65,constructive,0.377,pop_confirms_impasse,0,1,0.039
2,Transition,180.0055044,searching,0.576,hesitant,0.488,stalled,0.413,looping,0.65,constructive,0.575,pop_confirms_exploration,0,1,0.089
2,Transition,185.003668,focused,0.42,inactive,0.95,stalled,0.95,looping,0.65,contradictory,0.685,focused_but_idle,1,2,0.223
2,Transition,190.0086819,searching,0.727,hesitant,0.637,stalled,0.55,looping,0.65,constructive,0.474,pop_confirms_exploration,0,1,0.063
2,Transition,195.0021028,searching,0.839,inactive,0.902,stalled,0.95,looping,0.65,contradictory,0.871,scanning_but_passive,2,2,0.114
2,Transition,200.0120684,searching,0.6,hesitant,0.65,stalled,0.413,looping,0.85,constructive,0.563,pop_confirms_exploration,0,1,0.156
2,Transition,205.0098125,focused,0.5,hesitant,0.85,stalled,0.55,looping,0.65,unstructured,1.0,none,0,0,0.134
2,Transition,210.0036021,searching,0.612,inactive,0.923,stalled,0.95,looping,0.65,contradictory,0.768,scanning_but_passive,2,2,0.154
2,Transition,215.0059932,searching,0.494,hesitant,0.7,stalled,0.55,looping,0.65,unstructured,1.0,none,0,0,0.081
2,Spoke Puzzle: Pasta in Sauce,220.004229,searching,0.301,inactive,0.7,stalled,0.95,looping,0.85,contradictory,0.5,scanning_but_passive,1,1,0.247
2,Spoke Puzzle: Pasta in Sauce,225.0117104,focused,0.348,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.502,pop_confirms_progress,0,2,0.135
2,Spoke Puzzle: Pasta in Sauce,230.0070208,focused,0.593,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.387,focused_progress,0,1,0.1
2,Spoke Puzzle: Pasta in Sauce,235.0110359,locked,0.95,inactive,0.721,stalled,0.7,transient,0.4,constructive,0.165,frozen_on_clue,0,3,0.195
2,Spoke Puzzle: Pasta in Sauce,240.0100875,focused,0.684,hesitant,0.488,progressing,0.633,transient,0.4,constructive,0.341,focused_progress,0,1,0.113
2,Spoke Puzzle: Pasta in Sauce,245.0058903,focused,0.37,inactive,0.71,stalled,0.7,transient,0.4,contradictory,0.54,focused_but_idle,1,1,0.16
2,Spoke Puzzle: Pasta in Sauce,250.0050312,searching,0.773,inactive,0.697,stalled,0.7,transient,0.4,contradictory,0.735,scanning_but_passive,1,1,0.143
2,Spoke Puzzle: Pasta in Sauce,255.0002714,focused,0.546,hesitant,0.85,progressing,0.633,transient,0.4,constructive,0.41,focused_progress,0,1,0.163
2,Spoke Puzzle: Pasta in Sauce,260.0102541,focused,0.506,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.363,focused_progress,0,1,0.139
2,Spoke Puzzle: Pasta in Sauce,265.0028317,focused,0.95,active,0.602,progressing,0.9,persistent,0.75,contradictory,0.585,pop_says_stuck_but_active,1,2,0.136
2,Spoke Puzzle: Pasta in Sauce,270.0141919,locked,0.665,inactive,0.728,stalled,0.7,transient,0.4,constructive,0.286,passive_and_stuck,0,3,0.131
2,Spoke Puzzle: Pasta in Sauce,275.0087766,searching,0.439,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.603,scattered_but_progressing,1,0,0.151
2,Spoke Puzzle: Pasta in Sauce,280.0074543,focused,0.53,inactive,0.736,stalled,0.7,transient,0.4,contradictory,0.633,focused_but_idle,1,2,0.135
2,Spoke Puzzle: Pasta in Sauce,285.0019369,locked,0.83,inactive,0.731,stalled,0.7,transient,0.4,constructive,0.22,frozen_on_clue,0,3,0.16
2,Spoke Puzzle: Pasta in Sauce,290.0119403,focused,0.482,inactive,0.753,stalled,0.7,looping,0.65,contradictory,0.617,focused_but_idle,1,2,0.102
2,Spoke Puzzle: Pasta in Sauce,295.0145183,searching,0.694,inactive,0.535,stalled,0.7,looping,0.65,contradictory,0.615,scanning_but_passive,2,2,0.066
2,Spoke Puzzle: Pasta in Sauce,300.0114744,focused,0.37,inactive,0.686,stalled,0.7,looping,0.65,contradictory,0.528,focused_but_idle,1,2,0.135
2,Transition,305.0004692,focused,0.193,inactive,0.667,stalled,0.7,looping,0.65,contradictory,0.43,focused_but_idle,1,2,0.208
2,Transition,310.0094572,searching,0.222,active,0.621,progressing,0.9,transient,0.4,contradictory,0.561,scattered_but_progressing,2,1,0.253
2,Transition,315.0077875,searching,0.696,active,0.566,progressing,0.9,transient,0.4,contradictory,0.798,scattered_but_progressing,1,2,0.183
2,Transition,320.0096567,searching,0.173,hesitant,0.65,progressing,0.767,persistent,0.75,contradictory,0.47,scattered_but_progressing,2,0,0.242
2,Transition,325.0007423,focused,0.229,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.502,focused_progress,0,1,0.21
2,Transition,330.0032001,searching,0.814,active,0.376,progressing,0.767,transient,0.4,contradictory,0.79,scattered_but_progressing,1,1,0.202
2,Transition,335.0022737,focused,0.143,inactive,0.768,stalled,0.7,transient,0.4,contradictory,0.456,focused_but_idle,1,2,0.25
2,Transition,340.0121218,searching,0.95,inactive,0.517,stalled,0.7,transient,0.4,contradictory,0.734,scanning_but_passive,2,2,0.208
2,Transition,345.0105707,searching,0.938,inactive,0.527,stalled,0.7,looping,0.65,contradictory,0.732,scanning_but_passive,2,2,0.149
2,Transition,350.0063249,searching,0.95,active,0.521,progressing,0.9,transient,0.4,contradictory,0.925,scattered_but_progressing,1,2,0.237
2,Transition,355.0049679,searching,0.95,hesitant,0.488,progressing,0.9,transient,0.4,contradictory,0.925,scattered_but_progressing,1,1,0.243
2,Transition,360.0078712,searching,0.418,active,0.423,progressing,0.897,persistent,0.75,contradictory,0.657,scattered_but_progressing,1,1,0.208
2,Transition,365.0086575,focused,0.667,hesitant,0.65,progressing,0.881,transient,0.4,constructive,0.226,focused_progress,0,1,0.17
2,Transition,370.0081089,focused,0.606,hesitant,0.85,progressing,0.732,transient,0.4,constructive,0.331,focused_progress,0,1,0.167
2,Transition,375.0179516,focused,0.646,inactive,0.865,stalled,0.736,transient,0.4,contradictory,0.756,focused_but_idle,1,1,0.17
2,Transition,380.0076352,focused,0.95,hesitant,0.488,progressing,0.833,transient,0.4,constructive,0.109,focused_progress,0,1,0.23
2,Transition,385.0110098,locked,0.665,inactive,0.918,stalled,0.759,transient,0.4,constructive,0.161,passive_and_stuck,0,3,0.188
2,Transition,390.0054254,focused,0.95,hesitant,0.85,progressing,0.668,transient,0.4,constructive,0.191,focused_progress,0,1,0.209
2,Transition,395.0031398,searching,0.944,hesitant,0.488,progressing,0.785,transient,0.4,contradictory,0.865,scattered_but_progressing,1,1,0.22
2,Transition,400.010351,searching,0.688,hesitant,0.488,progressing,0.769,transient,0.4,contradictory,0.728,scattered_but_progressing,1,1,0.148
2,Spoke Puzzle: Water Amount,405.0118025,searching,0.355,inactive,0.924,stalled,0.805,transient,0.4,contradictory,0.639,scanning_but_passive,2,2,0.248
2,Spoke Puzzle: Water Amount,410.0063679,searching,0.95,active,0.696,progressing,0.9,transient,0.4,contradictory,0.925,scattered_but_progressing,1,2,0.216
2,Spoke Puzzle: Water Amount,415.0083934,searching,0.492,inactive,0.619,stalled,0.7,transient,0.4,contradictory,0.555,scanning_but_passive,2,2,0.115
2,Spoke Puzzle: Water Amount,420.0045621,searching,0.585,inactive,0.651,stalled,0.7,transient,0.4,contradictory,0.618,scanning_but_passive,2,2,0.114
2,Spoke Puzzle: Water Amount,425.006566,searching,0.95,active,0.639,progressing,0.9,transient,0.4,contradictory,0.925,scattered_but_progressing,1,2,0.22
2,Spoke Puzzle: Water Amount,430.0070585,searching,0.95,active,0.674,progressing,0.9,transient,0.4,contradictory,0.925,scattered_but_progressing,1,2,0.218
2,Spoke Puzzle: Water Amount,435.0031718,searching,0.95,active,0.709,progressing,0.9,persistent,0.75,contradictory,0.925,scattered_but_progressing,1,2,0.1
2,Spoke Puzzle: Water Amount,440.0114609,searching,0.238,hesitant,0.65,progressing,0.9,persistent,0.75,contradictory,0.569,scattered_but_progressing,2,0,0.246
2,Spoke Puzzle: Water Amount,445.0033336,focused,0.789,hesitant,0.525,progressing,0.767,transient,0.4,constructive,0.222,focused_progress,0,1,0.164
2,Spoke Puzzle: Water Amount,450.0110901,focused,0.63,hesitant,0.7,progressing,0.633,transient,0.4,constructive,0.369,focused_progress,0,1,0.114
2,Spoke Puzzle: Water Amount,455.0090657,focused,0.601,hesitant,0.7,progressing,0.633,persistent,0.75,constructive,0.383,focused_progress,0,1,0.058
2,Spoke Puzzle: Water Amount,460.0027474,focused,0.708,active,0.697,progressing,0.9,persistent,0.75,constructive,0.196,focused_progress,0,2,0.081
2,Spoke Puzzle: Water Amount,465.009279,focused,0.711,hesitant,0.85,progressing,0.63,persistent,0.75,constructive,0.33,focused_progress,0,1,0.079
2,Spoke Puzzle: Water Amount,470.0010082,locked,0.612,inactive,0.836,stalled,0.714,transient,0.4,constructive,0.225,passive_and_stuck,0,3,0.16
2,Spoke Puzzle: Water Amount,475.0027965,searching,0.95,hesitant,0.85,progressing,0.598,transient,0.4,contradictory,0.774,scattered_but_progressing,1,1,0.215
2,Spoke Puzzle: Water Amount,480.0085683,searching,0.688,active,0.806,progressing,0.849,transient,0.4,contradictory,0.768,scattered_but_progressing,1,2,0.175
2,Spoke Puzzle: Water Amount,485.001081,searching,0.845,active,0.634,progressing,0.833,persistent,0.75,contradictory,0.839,scattered_but_progressing,1,1,0.084
2,Spoke Puzzle: Water Amount,490.0069936,searching,0.391,hesitant,0.488,progressing,0.817,persistent,0.75,contradictory,0.604,scattered_but_progressing,2,0,0.177
2,Spoke Puzzle: Water Amount,495.0069015,searching,0.177,hesitant,0.488,progressing,0.801,persistent,0.75,contradictory,0.489,scattered_but_progressing,2,0,0.248
2,Spoke Puzzle: Water Amount,500.012855,focused,0.407,active,0.866,progressing,0.785,transient,0.4,constructive,0.364,engaged_and_active,0,2,0.213
2,Spoke Puzzle: Water Amount,505.0118626,focused,0.406,active,0.529,progressing,0.769,transient,0.4,constructive,0.412,focused_progress,0,3,0.149
2,Spoke Puzzle: Water Amount,510.0092046,focused,0.379,hesitant,0.85,progressing,0.62,persistent,0.75,constructive,0.501,focused_progress,0,1,0.176
2,Spoke Puzzle: Water Amount,515.0026136,focused,0.19,inactive,0.95,stalled,0.816,transient,0.4,contradictory,0.57,focused_but_idle,1,2,0.307
2,Spoke Puzzle: Water Amount,520.0111428,focused,0.397,inactive,0.932,stalled,0.828,transient,0.4,contradictory,0.665,focused_but_idle,1,1,0.244
2,Spoke Puzzle: Water Amount,525.0064948,locked,0.665,inactive,0.95,stalled,0.839,looping,0.65,constructive,0.106,passive_and_stuck,0,3,0.125
2,Spoke Puzzle: Water Amount,530.0105363,locked,0.665,inactive,0.95,stalled,0.85,looping,0.65,constructive,0.1,passive_and_stuck,0,3,0.126
2,Spoke Puzzle: Water Amount,535.0028795,focused,0.95,hesitant,0.488,progressing,0.674,transient,0.4,constructive,0.188,focused_progress,0,1,0.211
2,Spoke Puzzle: Water Amount,540.0050376,locked,0.665,inactive,0.95,stalled,0.873,transient,0.4,constructive,0.089,passive_and_stuck,0,3,0.213
2,Spoke Puzzle: Water Amount,545.0119902,searching,0.742,inactive,0.914,stalled,0.885,transient,0.4,contradictory,0.828,scanning_but_passive,2,2,0.204
2,Spoke Puzzle: Water Amount,550.01234,focused,0.34,inactive,0.95,stalled,0.896,looping,0.65,contradictory,0.645,focused_but_idle,1,2,0.241
