fixation_count,fixation_duration_mean,fixation_duration_max,fixation_duration_std,saccade_count,saccade_amplitude_mean,saccade_amplitude_max,gaze_target_entropy,n_unique_targets,clue_dwell,puzzle_dwell,env_dwell,puzzle_object_ratio,gaze_head_coupling,revisit_rate,gaze_dispersion,eye_confidence_mean,blink_proxy,n_gaze_samples,participant_id,window_start
5,0.9659,2.3447,0.7327,4,0.4293,6.1661,0.372,2,0.0,0.0,1.0,0.0,0.0144,0.6,0.0752,1.0,0.0,335,22,1465.0
10,0.4327,1.5342,0.4305,9,0.4943,11.2809,0.8982,5,0.0,0.0337,0.9663,0.0337,0.0011,0.8,0.0806,1.0,0.0,356,22,1470.0
6,0.8027,2.5049,0.8219,5,0.6746,14.309,0.7567,2,0.0,0.0,1.0,0.0,0.4632,0.6667,0.1372,1.0,0.0,353,22,1475.0
7,0.6827,1.8493,0.5628,6,0.6117,13.7437,1.2549,3,0.0,0.0,1.0,0.0,0.0035,0.5714,0.1985,1.0,0.0,351,22,1480.0
6,0.8214,1.2893,0.295,5,0.5008,10.1674,1.5259,3,0.0,0.0,1.0,0.0,0.0385,0.5,0.1998,1.0,0.0,352,22,1485.0
10,0.4155,0.9825,0.269,9,0.5751,15.6788,1.5745,6,0.0,0.0086,0.9914,0.0086,0.0243,0.7,0.1839,1.0,0.0,348,22,1490.0
6,0.7439,1.3902,0.4118,5,0.4866,10.7083,1.1071,5,0.0,0.0058,0.9942,0.0058,0.037,0.6667,0.2005,1.0,0.0,343,22,1495.0
7,0.6889,1.6629,0.5718,6,0.4634,11.9607,1.1921,4,0.0,0.0,0.9971,0.0,0.0244,0.5714,0.1818,1.0,0.0,341,22,1500.0
6,0.748,3.3484,1.1669,5,1.001,15.2447,0.9062,4,0.1253,0.0,0.8747,0.1253,0.2788,0.5,0.2817,1.0,0.0,367,22,1505.0
7,0.6208,1.4156,0.4882,6,0.5863,12.0383,1.2147,4,0.0,0.0109,0.9891,0.0109,0.1032,0.7143,0.1349,1.0,0.0,367,22,1510.0
4,1.2013,2.1752,0.8333,3,0.6308,10.7003,0.7006,3,0.161,0.0,0.839,0.161,0.437,0.5,0.2149,1.0,0.0,385,22,1515.0
3,1.6221,2.8527,1.007,2,0.6272,12.2327,0.5088,3,0.0079,0.0,0.9921,0.0079,0.0117,0.3333,0.1271,1.0,0.0,380,22,1520.0
5,0.9686,2.4602,0.9729,4,0.7151,13.1074,1.1423,3,0.4174,0.0,0.5826,0.4174,0.0154,0.4,0.2364,1.0,0.0,357,22,1525.0
2,2.4569,3.2828,0.8259,1,0.5432,13.0315,0.0669,2,0.0,0.0,1.0,0.0,0.0015,0.5,0.1233,1.0,0.0,377,22,1530.0
4,1.1768,1.8774,0.5684,3,0.7315,12.0451,0.5966,3,0.1073,0.0,0.8927,0.1073,0.0044,0.5,0.202,1.0,0.0,354,22,1535.0
9,0.5105,1.5798,0.4713,8,0.7239,16.3898,0.8363,4,0.1188,0.0,0.8812,0.1188,0.0057,0.7778,0.2087,1.0,0.0,362,22,1540.0
3,1.6436,1.9223,0.3193,2,0.273,7.0132,0.8158,2,0.0,0.0,1.0,0.0,0.007,0.3333,0.1142,1.0,0.0,348,22,1545.0
7,0.6728,1.7768,0.6188,6,0.8007,12.4297,1.6695,4,0.0942,0.0,0.9058,0.0942,0.0215,0.4286,0.2184,1.0,0.0,361,22,1550.0
7,0.6616,2.4369,0.732,6,0.6358,12.3038,0.9712,5,0.0,0.0201,0.9799,0.0201,0.1875,0.7143,0.1348,1.0,0.0,349,22,1555.0
2,2.4664,2.5015,0.0351,1,0.7204,13.1673,0.0278,2,0.0,0.0,1.0,0.0,0.006,0.5,0.26,1.0,0.0,357,22,1560.0
5,0.8356,1.3126,0.3985,4,1.009,12.3178,1.4162,9,0.1158,0.048,0.774,0.1638,0.1086,0.4,0.3132,1.0,0.0,354,22,1565.0
3,1.6543,2.5265,0.6193,2,0.6058,12.3152,0.7631,2,0.0,0.0,1.0,0.0,0.0118,0.3333,0.1436,1.0,0.0,352,22,1570.0
3,1.6505,2.8517,0.9928,2,0.6666,11.5733,0.4403,2,0.0,0.0,1.0,0.0,0.0222,0.3333,0.1595,1.0,0.0,362,22,1575.0
5,0.9718,2.1941,0.7349,4,0.593,14.4938,1.4459,3,0.0,0.0,1.0,0.0,0.0074,0.4,0.2002,1.0,0.0,360,22,1580.0
11,0.4215,0.7264,0.1898,10,0.4865,11.7604,1.2302,3,0.0,0.0,1.0,0.0,0.0782,0.7273,0.1229,1.0,0.0,336,22,1585.0
4,1.2084,3.2184,1.1671,3,0.8903,15.1712,0.1228,2,0.0,0.0,1.0,0.0,0.0124,0.75,0.2541,1.0,0.0,358,22,1590.0
2,2.4803,4.5685,2.0882,1,0.5638,12.4403,0.028,2,0.0,0.0028,0.9972,0.0028,0.0052,0.5,0.1267,1.0,0.0,354,22,1595.0
2,2.3662,2.4207,0.0545,1,0.621,11.4501,0.1517,2,0.0,0.0,1.0,0.0,0.0185,0.5,0.1182,1.0,0.0,366,22,1600.0
6,0.8051,1.2081,0.2798,5,0.762,14.2951,0.8902,2,0.0,0.0,1.0,0.0,0.1612,0.6667,0.1705,1.0,0.0,361,22,1605.0
4,1.2374,4.2345,1.7325,3,0.7838,14.0304,0.3889,2,0.0,0.0,1.0,0.0,0.0179,0.5,0.1382,1.0,0.0,354,22,1610.0
7,0.667,1.5966,0.5121,6,0.783,11.7986,1.2222,3,0.2719,0.0,0.7281,0.2719,0.001,0.5714,0.2372,1.0,0.0,342,22,1615.0
12,0.3901,0.9488,0.2737,11,0.9075,14.0258,1.4446,5,0.3084,0.0029,0.6888,0.3112,0.0248,0.75,0.2279,1.0,0.0,347,22,1620.0
5,0.9187,3.0949,1.1007,4,0.6329,11.1854,0.4951,2,0.0,0.0,1.0,0.0,0.0482,0.6,0.1758,1.0,0.0,369,22,1625.0
12,0.3579,0.7512,0.2155,11,0.6888,13.3697,1.6238,6,0.0,0.0137,0.9863,0.0137,0.0226,0.75,0.19,1.0,0.0,364,22,1630.0
5,0.9326,3.3185,1.1985,4,0.8279,13.0424,0.6668,2,0.0,0.0,1.0,0.0,0.0026,0.6,0.1282,1.0,0.0,362,22,1635.0
7,0.6248,1.8273,0.5844,6,0.6037,15.4096,0.9657,3,0.0,0.0056,0.9944,0.0056,0.0027,0.7143,0.147,1.0,0.0,359,22,1640.0
3,1.6495,2.4029,0.8273,2,0.5766,12.4862,0.4815,2,0.0,0.0,1.0,0.0,0.0137,0.3333,0.163,1.0,0.0,327,22,1645.0
5,0.9814,2.0472,0.6002,4,0.7426,12.5583,0.9834,3,0.1553,0.0,0.8447,0.1553,0.0769,0.4,0.1768,1.0,0.0,367,22,1650.0
7,0.6504,2.1699,0.6411,6,0.7932,12.7082,1.1278,3,0.2952,0.0,0.7048,0.2952,0.01,0.5714,0.2338,1.0,0.0,376,22,1655.0
6,0.7973,3.3835,1.1632,5,0.5324,9.4903,0.5784,3,0.0,0.0054,0.9946,0.0054,0.0268,0.6667,0.1053,1.0,0.0,373,22,1660.0
4,1.2045,1.9753,0.6812,3,0.3527,9.5528,0.9836,2,0.0,0.0,1.0,0.0,0.586,0.5,0.0523,1.0,0.0,346,22,1665.0
2,2.4789,4.8245,2.3455,1,0.3806,6.7683,0.215,2,0.0,0.0,1.0,0.0,0.0175,0.0,0.0484,1.0,0.0,351,22,1670.0
7,0.669,2.0752,0.6526,6,0.4586,10.1662,0.7055,3,0.0,0.0,1.0,0.0,0.0531,0.5714,0.0959,1.0,0.0,325,22,1675.0
1,4.9928,4.9928,0.0,0,0.2775,4.0187,-0.0,1,0.0,0.0,1.0,0.0,0.0407,0.0,0.0298,1.0,0.0,350,22,1680.0
6,0.8073,1.6959,0.5137,5,0.6295,12.2004,0.6978,5,0.0,0.0137,0.9863,0.0137,0.0147,0.6667,0.1424,1.0,0.0,364,22,1685.0
10,0.4685,1.0882,0.3353,9,0.7353,18.049,1.0108,3,0.0,0.0,1.0,0.0,0.0097,0.7,0.1715,1.0,0.0,372,22,1690.0
1,4.9835,4.9835,0.0,0,0.7,12.6303,-0.0,1,0.0,0.0,1.0,0.0,0.2833,0.0,0.2024,1.0,0.0,369,22,1695.0
4,1.2244,2.4967,0.7837,3,0.8856,12.4384,0.4138,2,0.0833,0.0,0.9167,0.0833,0.2156,0.5,0.225,1.0,0.0,384,22,1700.0
4,1.24,4.3596,1.8016,3,0.9363,14.3562,0.488,3,0.0338,0.0,0.9662,0.0338,0.1475,0.25,0.2232,1.0,0.0,355,22,1705.0
3,1.516,3.2469,1.248,2,0.721,11.3343,0.5464,7,0.0,0.0378,0.9622,0.0378,0.0437,0.6667,0.2855,1.0,0.0,370,22,1710.0
5,0.9152,2.5471,0.8515,4,0.604,15.6564,0.4265,5,0.0,0.0323,0.9677,0.0323,0.0933,0.8,0.1165,1.0,0.0,371,22,1715.0
7,0.6349,1.175,0.3989,6,0.6909,10.3395,0.8482,6,0.0,0.0467,0.9533,0.0467,0.3332,0.7143,0.2518,1.0,0.0,364,22,1720.0
4,1.2269,2.2088,0.925,3,0.6464,11.0701,0.282,3,0.0,0.0027,0.9973,0.0027,0.0345,0.5,0.2789,1.0,0.0,373,22,1725.0
1,4.9857,4.9857,0.0,0,0.5801,10.6016,-0.0,1,0.0,0.0,1.0,0.0,0.095,0.0,0.0693,1.0,0.0,379,22,1730.0
5,0.9858,3.0528,1.0565,4,0.6368,13.7204,0.8506,3,0.0639,0.0,0.9361,0.0639,0.0118,0.4,0.1798,1.0,0.0,360,22,1735.0
4,1.2326,3.5898,1.4084,3,0.8195,10.7559,0.2541,3,0.0323,0.0,0.9677,0.0323,0.1919,0.5,0.201,1.0,0.0,371,22,1740.0
11,0.4362,0.9054,0.2352,10,0.6767,13.3929,1.3132,3,0.0,0.0,1.0,0.0,0.09,0.7273,0.1271,1.0,0.0,378,22,1745.0
5,0.9709,1.5145,0.4471,4,0.5881,14.264,0.9257,3,0.0,0.0082,0.9918,0.0082,0.1138,0.6,0.1383,1.0,0.0,366,22,1750.0
10,0.4076,1.3209,0.3508,9,1.1139,17.3328,1.3204,8,0.0055,0.0526,0.9418,0.0582,0.2446,0.7,0.2595,1.0,0.0,361,22,1755.0
4,1.2353,2.0993,0.5083,3,0.4773,10.9825,0.9567,2,0.0,0.0,1.0,0.0,0.0055,0.5,0.0993,1.0,0.0,357,22,1760.0
5,0.9841,1.5163,0.4405,4,0.9352,13.0937,0.9288,2,0.3442,0.0,0.6558,0.3442,0.0275,0.6,0.2293,1.0,0.0,337,22,1765.0
3,1.611,4.0717,1.7404,2,0.5759,11.2428,0.3302,2,0.0607,0.0,0.9393,0.0607,0.1199,0.3333,0.0766,1.0,0.0,346,22,1770.0
3,1.6527,2.6616,1.0613,2,0.6944,11.9565,0.2377,2,0.0,0.0,1.0,0.0,0.0275,0.3333,0.141,1.0,0.0,359,22,1775.0
5,0.9673,1.8145,0.6097,4,0.571,11.8791,0.6467,2,0.0,0.0,1.0,0.0,0.0084,0.6,0.1262,1.0,0.0,351,22,1780.0
9,0.5124,1.3744,0.439,8,0.7212,12.1472,1.5472,3,0.269,0.0,0.731,0.269,0.0029,0.6667,0.2137,1.0,0.0,368,22,1785.0
9,0.5265,3.3186,0.9902,8,0.8589,14.578,0.6923,2,0.1857,0.0,0.8143,0.1857,0.1349,0.7778,0.1771,1.0,0.0,377,22,1790.0
10,0.4629,1.5146,0.3766,9,0.4848,9.706,0.9115,2,0.3267,0.0,0.6733,0.3267,0.1647,0.8,0.0745,1.0,0.0,352,22,1795.0
8,0.5177,1.0098,0.2848,7,0.7184,11.2667,1.2548,5,0.3571,0.0027,0.6401,0.3599,0.3487,0.75,0.2273,1.0,0.0,364,22,1800.0
5,0.9365,1.9638,0.6465,4,0.6598,10.0681,0.4183,3,0.0501,0.0,0.9499,0.0501,0.0214,0.6,0.1616,1.0,0.0,379,22,1805.0
5,0.9004,1.5645,0.4091,4,0.6901,11.8601,1.1945,4,0.2196,0.0,0.7804,0.2196,0.0375,0.4,0.2407,1.0,0.0,378,22,1810.0
3,1.5843,4.2372,1.8788,2,0.5743,9.8932,0.5145,2,0.1149,0.0,0.8851,0.1149,0.0285,0.3333,0.1665,1.0,0.0,383,22,1815.0
5,0.9883,2.0499,0.6523,4,0.7487,13.6798,0.7971,3,0.1421,0.0,0.8579,0.1421,0.2907,0.4,0.1971,1.0,0.0,380,22,1820.0
11,0.4177,0.8147,0.201,10,0.726,15.037,1.6666,7,0.0,0.0353,0.9647,0.0353,0.0043,0.7273,0.1651,1.0,0.0,340,22,1825.0
6,0.781,1.5409,0.5099,5,0.638,11.7632,0.7903,5,0.0,0.0145,0.9855,0.0145,0.0182,0.6667,0.193,1.0,0.0,346,22,1830.0
9,0.4465,1.5149,0.4749,8,0.7883,12.3949,2.1606,9,0.3669,0.0588,0.437,0.4258,0.0291,0.5556,0.3311,1.0,0.0,357,22,1835.0
8,0.5229,0.9655,0.3172,7,0.6012,11.0816,1.4844,6,0.32,0.0429,0.5771,0.3629,0.3772,0.625,0.1369,1.0,0.0,350,22,1840.0
10,0.4178,1.2573,0.3633,9,0.6674,11.3628,1.2881,4,0.0938,0.0028,0.9034,0.0966,0.0296,0.7,0.2299,1.0,0.0,352,22,1845.0
11,0.3853,0.6549,0.1803,10,0.8238,10.5707,1.3627,6,0.1371,0.0086,0.8543,0.1457,0.0221,0.7273,0.1758,1.0,0.0,350,22,1850.0
8,0.5844,2.122,0.6354,7,0.5868,11.188,0.89,3,0.0,0.0,1.0,0.0,0.003,0.625,0.159,1.0,0.0,351,22,1855.0
3,1.6258,3.9655,1.6624,2,0.5215,9.9842,0.3254,2,0.0,0.0,1.0,0.0,0.0198,0.3333,0.1146,1.0,0.0,353,22,1860.0
1,4.9846,4.9846,0.0,0,0.4602,10.9143,-0.0,1,0.0,0.0,1.0,0.0,0.2227,0.0,0.0861,1.0,0.0,357,22,1865.0
4,1.1899,2.3732,0.8599,3,0.6817,16.5874,0.4518,5,0.0,0.0083,0.9917,0.0083,0.0,0.5,0.1899,1.0,0.0,363,22,1870.0
6,0.7309,2.679,0.8896,5,0.6016,9.6975,0.9936,6,0.1196,0.0136,0.8668,0.1332,0.0055,0.5,0.2077,1.0,0.0,368,22,1875.0
9,0.471,1.2525,0.3373,8,0.7485,12.9488,1.1396,3,0.2715,0.0,0.7285,0.2715,0.0022,0.6667,0.1461,1.0,0.0,372,22,1880.0
7,0.6586,2.9458,0.9485,6,0.8143,13.4054,0.4933,3,0.0299,0.0,0.9701,0.0299,0.0577,0.7143,0.1726,1.0,0.0,335,22,1885.0
3,1.5813,3.899,1.6575,2,0.9395,14.057,0.265,2,0.0,0.0,1.0,0.0,0.0227,0.6667,0.2394,1.0,0.0,333,22,1890.0
5,0.914,2.0078,0.7624,4,0.6416,12.8717,0.7759,6,0.0,0.039,0.961,0.039,0.0073,0.6,0.14,1.0,0.0,359,22,1895.0
5,0.966,2.388,0.7642,4,0.7174,13.6245,0.8296,3,0.0225,0.0,0.9775,0.0225,0.0165,0.6,0.2338,1.0,0.0,355,22,1900.0
9,0.5225,1.2086,0.3247,8,0.7026,14.3518,0.9555,3,0.0,0.0,1.0,0.0,0.003,0.7778,0.1521,1.0,0.0,364,22,1905.0
4,1.2322,1.6528,0.4775,3,0.2839,6.5507,0.9471,2,0.0,0.0,1.0,0.0,0.0724,0.5,0.0524,1.0,0.0,364,22,1910.0
6,0.7801,1.9856,0.6705,5,1.0062,15.6941,1.015,3,0.1062,0.0,0.8938,0.1062,0.0165,0.5,0.2683,1.0,0.0,339,22,1915.0
4,1.1829,3.9872,1.6197,3,0.4936,11.8317,0.6471,3,0.0554,0.0,0.9446,0.0554,0.0022,0.25,0.0788,1.0,0.0,343,22,1920.0
1,4.9875,4.9875,0.0,0,0.4855,10.3941,-0.0,1,0.0,0.0,1.0,0.0,0.0068,0.0,0.1837,1.0,0.0,371,22,1925.0
3,1.6524,4.2312,1.8252,2,0.5646,12.9868,0.2888,2,0.0,0.0,1.0,0.0,0.0472,0.3333,0.1432,1.0,0.0,356,22,1930.0
6,0.7881,1.5556,0.4352,5,0.7248,15.2796,0.7627,3,0.0,0.0,1.0,0.0,0.2313,0.6667,0.1645,1.0,0.0,352,22,1935.0
7,0.5936,2.3409,0.7317,6,0.5543,11.0795,1.3276,6,0.0,0.0868,0.9132,0.0868,0.0131,0.7143,0.0988,1.0,0.0,357,22,1940.0
8,0.5808,1.7432,0.5177,7,0.7114,13.8676,1.2105,3,0.0,0.0,1.0,0.0,0.2325,0.625,0.1801,1.0,0.0,338,22,1945.0
7,0.6919,2.4112,0.7279,6,0.7148,18.4556,1.003,4,0.0,0.0085,0.9915,0.0085,0.264,0.5714,0.1448,1.0,0.0,354,22,1950.0
3,1.6507,2.8017,0.9839,2,0.4098,9.6725,0.4172,2,0.0,0.0,1.0,0.0,0.2456,0.3333,0.1681,1.0,0.0,344,22,1955.0
5,0.945,2.2651,0.8366,4,0.8285,18.3859,0.8511,3,0.0,0.0,1.0,0.0,0.0169,0.4,0.1819,1.0,0.0,358,22,1960.0
7,0.4636,1.2546,0.382,6,0.3127,7.9568,2.2216,6,0.0,0.3288,0.6712,0.3288,0.1772,0.5714,0.0327,1.0,0.0,365,22,1965.0
9,0.4314,1.6811,0.4799,8,0.3251,4.8723,1.4964,6,0.0,0.1026,0.8974,0.1026,0.0851,0.7778,0.0429,1.0,0.0,351,22,1970.0
2,2.4649,3.7741,1.3092,1,0.3364,6.1618,0.8045,2,0.0,0.0,1.0,0.0,0.0759,0.0,0.0626,1.0,0.0,354,22,1975.0
5,0.988,2.4612,0.8014,4,0.5509,10.0637,0.856,3,0.0,0.0,1.0,0.0,0.0086,0.4,0.1339,1.0,0.0,353,22,1980.0
5,0.9655,2.1619,0.6884,4,0.8382,17.7791,0.9078,2,0.0,0.0,1.0,0.0,0.2149,0.6,0.1676,1.0,0.0,362,22,1985.0
1,4.9873,4.9873,0.0,0,0.3531,6.8794,-0.0,1,0.0,0.0,1.0,0.0,0.0058,0.0,0.047,1.0,0.0,364,22,1990.0
8,0.5821,1.9429,0.5937,7,0.5504,10.7174,0.7635,5,0.0,0.0218,0.9782,0.0218,0.0067,0.75,0.1327,1.0,0.0,367,22,1995.0
7,0.6571,3.1277,1.0164,6,0.8325,16.8699,1.1702,6,0.0,0.0111,0.9889,0.0111,0.0158,0.5714,0.225,1.0,0.0,360,22,2000.0
1,4.9108,4.9108,0.0,0,0.7652,16.3459,0.0276,2,0.0,0.0,1.0,0.0,0.2706,0.0,0.1344,1.0,0.0,360,22,2005.0
5,0.9641,2.8542,0.9821,4,0.5235,9.2767,0.4355,2,0.0897,0.0,0.9103,0.0897,0.0939,0.6,0.1254,1.0,0.0,379,22,2010.0
6,0.8131,1.6888,0.5039,5,0.551,9.2655,0.9948,2,0.4576,0.0,0.5424,0.4576,0.0102,0.6667,0.1252,1.0,0.0,389,22,2015.0
3,1.6502,3.897,1.5935,2,0.8645,13.5494,0.4007,2,0.0796,0.0,0.9204,0.0796,0.0479,0.3333,0.2762,1.0,0.0,377,22,2020.0
3,1.5428,3.7765,1.585,2,0.6072,11.739,0.4924,3,0.0,0.0,1.0,0.0,0.0018,0.3333,0.3328,1.0,0.0,386,22,2025.0
5,0.9654,3.1217,1.1481,4,0.5177,13.1381,0.4475,2,0.0,0.0,1.0,0.0,0.2695,0.6,0.1347,1.0,0.0,375,22,2030.0
7,0.6895,2.4494,0.7427,6,0.634,11.0619,0.8579,2,0.2818,0.0,0.7182,0.2818,0.0518,0.7143,0.2165,1.0,0.0,369,22,2035.0
4,1.2327,2.3952,0.7592,3,0.5326,10.6363,0.9926,2,0.5507,0.0,0.4493,0.5507,0.0848,0.5,0.1517,1.0,0.0,365,22,2040.0
4,1.2295,2.7128,0.8937,3,0.7753,13.2698,0.5248,2,0.1184,0.0,0.8816,0.1184,0.0229,0.5,0.199,1.0,0.0,380,22,2045.0
5,0.989,1.489,0.2747,4,0.6235,12.3241,0.9201,2,0.3351,0.0,0.6649,0.3351,0.0177,0.6,0.1407,1.0,0.0,370,22,2050.0
4,1.2011,2.5164,1.0726,3,0.5729,13.7982,0.2842,2,0.0495,0.0,0.9505,0.0495,0.0223,0.5,0.1121,1.0,0.0,384,22,2055.0
1,4.9828,4.9828,0.0,0,0.3469,6.7601,-0.0,1,0.0,0.0,1.0,0.0,0.0091,0.0,0.0519,1.0,0.0,358,22,2060.0
1,4.9843,4.9843,0.0,0,0.4375,12.1344,-0.0,1,0.0,0.0,1.0,0.0,0.0062,0.0,0.0766,1.0,0.0,343,22,2065.0
4,1.225,2.7302,0.8943,3,0.5928,12.5637,0.5579,4,0.0,0.0028,0.9972,0.0028,0.1518,0.5,0.1806,1.0,0.0,356,22,2070.0
5,0.9666,1.8418,0.5662,4,0.5713,13.0106,1.1844,5,0.0,0.0055,0.9945,0.0055,0.2027,0.4,0.1712,1.0,0.0,361,22,2075.0
4,1.2404,2.2327,0.6162,3,0.4431,10.5251,0.9849,2,0.0,0.0,1.0,0.0,0.0376,0.5,0.0882,1.0,0.0,353,22,2080.0
3,1.6207,2.8197,0.9328,2,0.7065,12.2069,0.5402,3,0.0,0.0,1.0,0.0,0.0076,0.3333,0.2011,1.0,0.0,355,22,2085.0
2,2.3992,2.5472,0.148,1,0.857,14.8438,0.1189,2,0.0161,0.0,0.9839,0.0161,0.0142,0.5,0.2387,1.0,0.0,373,22,2090.0
3,1.628,3.7563,1.5211,2,1.0277,14.1551,0.1356,3,0.0,0.0028,0.9972,0.0028,0.0215,0.6667,0.3094,1.0,0.0,352,22,2095.0
2,2.4709,4.7845,2.3136,1,0.5705,12.9126,0.0489,2,0.0055,0.0,0.9945,0.0055,0.0385,0.5,0.1174,1.0,0.0,366,22,2100.0
7,0.7,2.0686,0.5884,6,0.9018,15.9408,0.8797,2,0.2987,0.0,0.7013,0.2987,0.0356,0.7143,0.184,1.0,0.0,375,22,2105.0
3,1.6059,2.445,1.0111,2,0.8863,13.4719,0.4059,3,0.0489,0.0,0.9511,0.0489,0.1436,0.3333,0.2631,1.0,0.0,348,22,2110.0
6,0.7939,2.4629,0.7837,5,0.7205,13.9943,0.4215,3,0.0112,0.0,0.9888,0.0112,0.0033,0.6667,0.1334,1.0,0.0,357,22,2115.0
10,0.4589,1.052,0.3354,9,0.8323,16.1423,0.7254,2,0.0,0.0,1.0,0.0,0.335,0.8,0.1435,1.0,0.0,347,22,2120.0
8,0.5571,1.2768,0.4022,7,0.5643,9.0268,0.6723,4,0.0,0.0148,0.9852,0.0148,0.0151,0.75,0.0952,1.0,0.0,338,22,2125.0
5,0.9262,1.7675,0.5704,4,0.6717,11.2502,0.4911,3,0.0,0.0085,0.9915,0.0085,0.0064,0.6,0.1574,1.0,0.0,351,22,2130.0
6,0.8061,1.3428,0.3278,5,0.7404,12.6532,1.2654,4,0.2,0.0,0.8,0.2,0.2897,0.5,0.2498,1.0,0.0,365,22,2135.0
2,2.4747,2.5304,0.0557,1,1.1588,16.2269,0.0496,2,0.0,0.0,1.0,0.0,0.1959,0.5,0.2352,1.0,0.0,360,22,2140.0
1,4.9817,4.9817,0.0,0,0.7621,12.5719,-0.0,1,0.0,0.0,1.0,0.0,0.0001,0.0,0.2124,1.0,0.0,361,22,2145.0
8,0.5869,1.444,0.4219,7,0.5405,11.8094,1.0059,4,0.0,0.011,0.989,0.011,0.1437,0.75,0.0978,1.0,0.0,362,22,2150.0
2,2.4727,4.2938,1.8211,1,0.3881,10.1365,0.5764,2,0.0,0.0,1.0,0.0,0.1908,0.0,0.0844,1.0,0.0,343,22,2155.0
3,1.6422,3.3614,1.2193,2,0.4536,9.4565,0.0792,3,0.0,0.0057,0.9943,0.0057,0.0723,0.6667,0.1005,1.0,0.0,349,22,2160.0
3,1.6333,2.7226,1.0237,2,0.5512,12.0972,0.1063,2,0.0,0.0,1.0,0.0,0.0049,0.6667,0.1367,1.0,0.0,357,22,2165.0
9,0.506,1.0113,0.333,8,0.8835,13.5953,1.0478,3,0.4332,0.0,0.5668,0.4332,0.0071,0.7778,0.209,1.0,0.0,374,22,2170.0
6,0.8122,3.5189,1.2138,5,0.8293,12.2797,0.5465,2,0.1261,0.0,0.8739,0.1261,0.0598,0.6667,0.2095,1.0,0.0,357,22,2175.0
1,4.9857,4.9857,0.0,0,0.6416,12.3868,-0.0,1,0.0,0.0,1.0,0.0,0.033,0.0,0.1974,1.0,0.0,366,22,2180.0
1,4.9843,4.9843,0.0,0,0.6416,10.7354,-0.0,1,0.0,0.0,1.0,0.0,0.0179,0.0,0.1705,1.0,0.0,338,22,2185.0
6,0.7218,2.1426,0.6703,5,0.8048,13.6384,1.814,8,0.0254,0.0648,0.9099,0.0901,0.0186,0.3333,0.2365,1.0,0.0,355,22,2190.0
6,0.7929,2.05,0.6848,5,0.6963,13.2914,0.7981,4,0.0084,0.0,0.9916,0.0084,0.1153,0.5,0.1524,1.0,0.0,356,22,2195.0
6,0.5829,2.1197,0.6993,5,0.8025,16.2497,1.7757,7,0.0867,0.1924,0.7209,0.2791,0.1317,0.5,0.1997,1.0,0.0,369,22,2200.0
5,0.6319,1.8574,0.6185,4,0.4886,10.1828,1.0405,6,0.0,0.0391,0.9609,0.0391,0.0364,0.6,0.0602,1.0,0.0,256,22,2205.0
9,0.4945,0.8963,0.2625,8,1.8115,104.6058,2.3364,8,0.0,0.0,0.9789,0.0,0.3149,0.4444,0.6135,1.0,0.0,380,23,0.0
6,0.7273,2.3919,0.7908,5,0.8545,11.7099,1.8714,6,0.0,0.0,1.0,0.0,0.3803,0.3333,0.3764,1.0,0.0,413,23,5.0
7,0.6815,2.7544,0.8565,6,0.6726,11.8993,0.8971,3,0.0,0.0,1.0,0.0,0.1185,0.5714,0.1239,1.0,0.0,414,23,10.0
9,0.533,1.6139,0.4652,8,1.0333,15.6206,1.6266,7,0.0,0.0,0.9636,0.0,0.1813,0.4444,0.3072,1.0,0.0,412,23,15.0
1,4.9895,4.9895,0.0,0,0.7009,16.8129,-0.0,1,0.0,0.0,1.0,0.0,0.1669,0.0,0.4491,1.0,0.0,409,23,20.0
11,0.3841,1.101,0.3269,10,1.2219,44.23,2.379,18,0.0264,0.0048,0.9183,0.0312,0.7871,0.4545,0.6276,1.0,0.0,416,23,25.0
10,0.3381,0.8707,0.2059,9,0.9616,15.2285,2.9995,24,0.0024,0.0268,0.9098,0.0293,0.0768,0.4,0.2794,1.0,0.0,410,23,30.0
8,0.5409,1.6058,0.5337,7,0.9803,17.4798,1.9944,16,0.0,0.0073,0.9274,0.0073,0.0524,0.375,0.2045,1.0,0.0,413,23,35.0
6,0.6817,1.9624,0.6472,5,0.9326,20.0293,1.3811,10,0.0048,0.1162,0.8789,0.1211,0.0557,0.5,0.1014,1.0,0.0,413,23,40.0
10,0.3884,1.8117,0.4849,9,0.8596,17.0621,1.9015,12,0.0,0.0049,0.9951,0.0049,0.1618,0.6,0.197,1.0,0.0,412,23,45.0
3,1.6052,4.0732,1.7491,2,0.7898,16.8346,0.8674,5,0.0,0.0,0.9774,0.0,0.0617,0.3333,0.0836,1.0,0.0,399,23,50.0
1,4.981,4.981,0.0,0,0.5778,6.4268,-0.0,1,0.0,0.0,1.0,0.0,0.0286,0.0,0.0333,1.0,0.0,413,23,55.0
1,4.9922,4.9922,0.0,0,0.887,14.4629,-0.0,1,0.0,0.0,1.0,0.0,0.012,0.0,0.1677,1.0,0.0,407,23,60.0
7,0.509,1.7422,0.5202,6,0.8945,15.9581,2.6584,11,0.0,0.0,0.9976,0.0,0.2583,0.2857,0.3797,1.0,0.0,410,23,65.0
11,0.1759,0.3746,0.0742,10,0.9352,13.0878,2.2076,11,0.0,0.0,0.9976,0.0,0.0737,0.7273,0.2046,1.0,0.0,415,23,70.0
